metric,value
changed_files,67
main_references,1057
firstpass_references,136
changed_script_references,1193
mapped_source_types,402
unresolved_references,0
residual_dll_references,0

old_guid,old_file_id,full_name,source_guid,source_file_id,occurrences,source_asset
ac2116c440a88b441990deaeb6e59e4b,-1198900895,"Google2u.SMG_ST8",1448f39afe554d0eb9ba490135650280,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/SMG_ST8.cs"
ac2116c440a88b441990deaeb6e59e4b,-1169400872,"Google2u.PulseRifle_Grade6",fd450480ab46903ca61b37b8aacb2308,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/PulseRifle_Grade6.cs"
ac2116c440a88b441990deaeb6e59e4b,-1151098601,"Google2u.PulseRifle_Grade8BM",5978b71a0fe508a2a202f2628c1641c8,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/PulseRifle_Grade8BM.cs"
ac2116c440a88b441990deaeb6e59e4b,-1112875111,"Google2u.DBUpgradeSlotsInstinct",3b8433b1a12624cb8625362e7f416a32,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/DBUpgradeSlotsInstinct.cs"
ac2116c440a88b441990deaeb6e59e4b,-1098412236,"Google2u.Bazooka_RLT9BM",ecba2df9001fe95af74a49f242e89675,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Bazooka_RLT9BM.cs"
ac2116c440a88b441990deaeb6e59e4b,-1086775053,"Google2u.PulseRifle_Grade4BM",8d6bdeb9867c84299032ba49887624ba,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/PulseRifle_Grade4BM.cs"
ac2116c440a88b441990deaeb6e59e4b,-1071488366,"Google2u.Minigun_Avenger",857d3f396300a9b0edb7719b5d579689,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Minigun_Avenger.cs"
ac2116c440a88b441990deaeb6e59e4b,-1055483488,"Google2u.SMG_ST9",908d036f0d218c200d9a361c0f84d9f2,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/SMG_ST9.cs"
ac2116c440a88b441990deaeb6e59e4b,-968175629,"Google2u.PulseRifle_Grade3BM",e68ffa7403f8a3966f313cf8b3305de5,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/PulseRifle_Grade3BM.cs"
ac2116c440a88b441990deaeb6e59e4b,-899837587,"Google2u.DBUpgradeSlotsRiko",3a06030445bca2fc803fad183619b9a1,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/DBUpgradeSlotsRiko.cs"
ac2116c440a88b441990deaeb6e59e4b,-893131227,"Google2u.Minigun_Vindicator",e4a39e55652572d8b57628ea7eb3f6e4,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Minigun_Vindicator.cs"
ac2116c440a88b441990deaeb6e59e4b,-879718522,"Google2u.DBUpgradeSlotsExoPilot",26778ad0f1149438faba664674705871,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/DBUpgradeSlotsExoPilot.cs"
ac2116c440a88b441990deaeb6e59e4b,-875709933,"Google2u.Minigun_TripleThreatBM",857a1e78db42f7d85c95657758388bb2,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Minigun_TripleThreatBM.cs"
ac2116c440a88b441990deaeb6e59e4b,-848373611,"Google2u.Shotgun_DP12",2c25d0ee86fdd76028ce10d98b5b141b,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Shotgun_DP12.cs"
ac2116c440a88b441990deaeb6e59e4b,-834451852,"Google2u.BotPerks",7fff81c0c656ddb0b1911fe56faa8ae4,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/BotPerks.cs"
ac2116c440a88b441990deaeb6e59e4b,-771398942,"SetDontDestroy",3c9c6e7588a3ae9e1c42e5626869890b,11500000,11,"Assets/Scripts/ResourceCompatibility.FirstPass/SetDontDestroy.cs"
ac2116c440a88b441990deaeb6e59e4b,-769467118,"Google2u.SniperRifle_3EyesBM",214fa38e6352066ac247363c3005e81e,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/SniperRifle_3EyesBM.cs"
ac2116c440a88b441990deaeb6e59e4b,-752551434,"Google2u.LMG_StarHammerBM",a944fbd5ded400f0f20cfa4b7c7a3ff5,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/LMG_StarHammerBM.cs"
ac2116c440a88b441990deaeb6e59e4b,-751904119,"Google2u.SMG_Apollo_elite",fcfdf0919afeb9094eb6cdc6da7772d1,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/SMG_Apollo_elite.cs"
ac2116c440a88b441990deaeb6e59e4b,-749872805,"Google2u.DBUpgradeSlotsCrossbowSniper",cbe1df4774686fdcaa4fc37890fe7a4c,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/DBUpgradeSlotsCrossbowSniper.cs"
ac2116c440a88b441990deaeb6e59e4b,-704194337,"Google2u.PulseRifle_Grade7",d65463fa1499ae647855d046c652aae9,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/PulseRifle_Grade7.cs"
ac2116c440a88b441990deaeb6e59e4b,-699039500,"Google2u.AugmentationRarities",c0a8c6a81ad2c43f6f281b83161fe8b2,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/AugmentationRarities.cs"
ac2116c440a88b441990deaeb6e59e4b,-661312388,"Google2u.DBUpgradeSlotsOverseer",89bab3db892659d145669809da7c500e,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/DBUpgradeSlotsOverseer.cs"
ac2116c440a88b441990deaeb6e59e4b,-637813363,"Google2u.AugmentationConstants",98597b9d19923808cb908538ce6b9012,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/AugmentationConstants.cs"
ac2116c440a88b441990deaeb6e59e4b,-632153642,"Google2u.DBUpgradeSlotsRenegade",7e4338a0bf7963426a3319a353696ca8,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/DBUpgradeSlotsRenegade.cs"
ac2116c440a88b441990deaeb6e59e4b,-622445865,"Google2u.Grenade_GT8BM",f4a4fc65f4b5310326d63bd8c8f7bb33,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Grenade_GT8BM.cs"
ac2116c440a88b441990deaeb6e59e4b,-577826539,"Google2u.WeaponAugEffects",d10ec569da96a8a177f0045fe2beab9d,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/WeaponAugEffects.cs"
ac2116c440a88b441990deaeb6e59e4b,-514895432,"Google2u.AssaultRifle_XM8",50bc1d31b246822724b59b7768d659e1,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/AssaultRifle_XM8.cs"
ac2116c440a88b441990deaeb6e59e4b,-484728561,"Google2u.LMG_StarHammer",fcf744ca06dbe8d05de4b918939fc7e3,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/LMG_StarHammer.cs"
ac2116c440a88b441990deaeb6e59e4b,-476233397,"Google2u.DBUpgradeSlotsExoMech",6daabe963ef884a39f8a1c13f2b5502a,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/DBUpgradeSlotsExoMech.cs"
ac2116c440a88b441990deaeb6e59e4b,-408636299,"Google2u.AssaultRifle_ART8BM",7abd2d618798d5115e50c4f658f1b398,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/AssaultRifle_ART8BM.cs"
ac2116c440a88b441990deaeb6e59e4b,-405411650,"UIPooledTableHorizontal",c06c0b32c89e367cccf5644e45a3f08c,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/UIPooledTableHorizontal.cs"
ac2116c440a88b441990deaeb6e59e4b,-267651196,"Google2u.Pistol_P320",22e1b4f478e9075ff6b9a56527fd3105,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Pistol_P320.cs"
ac2116c440a88b441990deaeb6e59e4b,-260668178,"Google2u.Grenade_DoombringerBM",d8b3da72d45c77412243aebca9665efd,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Grenade_DoombringerBM.cs"
ac2116c440a88b441990deaeb6e59e4b,-239620505,"Google2u.DBUpgradeSlotsSilverstrike",a4d0f84e43e26af8d58a252fb1b72611,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/DBUpgradeSlotsSilverstrike.cs"
ac2116c440a88b441990deaeb6e59e4b,-218105633,"Google2u.InvasionSpawnSettings",e3d635db27b6a407f6881fb7fc52e1a9,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/InvasionSpawnSettings.cs"
ac2116c440a88b441990deaeb6e59e4b,-206113936,"Google2u.PulseRifle_Grade5",81f2409bb4b8b4caedb632ec3804b9db,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/PulseRifle_Grade5.cs"
ac2116c440a88b441990deaeb6e59e4b,-153149869,"Google2u.SquadWarsRewardV2",4ebfb2010efd1332ca2e518534981634,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/SquadWarsRewardV2.cs"
ac2116c440a88b441990deaeb6e59e4b,-150148550,"Google2u.SniperRifle_SRT9BM",10daba0c0ece9108a4b7705519ebb5e1,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/SniperRifle_SRT9BM.cs"
ac2116c440a88b441990deaeb6e59e4b,-133917111,"Google2u.Minigun_T9BM",995a246fddce24823fbb0d8d4c9a415f,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Minigun_T9BM.cs"
ac2116c440a88b441990deaeb6e59e4b,-132032756,"Google2u.AssaultRifle_ART9",60747dd4e73ea77794274a29798c6ba0,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/AssaultRifle_ART9.cs"
ac2116c440a88b441990deaeb6e59e4b,-127968041,"Google2u.PulseRifle_PR9BM",d3e5775c423707eb8106eb8359734495,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/PulseRifle_PR9BM.cs"
ac2116c440a88b441990deaeb6e59e4b,-124278640,"CutoutPlugin",cbc2ce5e9fb5e694b93448b9f9a6487b,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/CutoutPlugin.cs"
ac2116c440a88b441990deaeb6e59e4b,-54374481,"Google2u.PulseRifle_PR9",c9572cd55b0da77c469da1965160081d,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/PulseRifle_PR9.cs"
ac2116c440a88b441990deaeb6e59e4b,-47051942,"Google2u.Bazooka_RLT9",c82ab566c987de48a9505d626876f8dd,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Bazooka_RLT9.cs"
ac2116c440a88b441990deaeb6e59e4b,-32923877,"Google2u.PulseRifle_Grade1BM",6e1733a062fa94a1fa4cf8a8ee8ca21a,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/PulseRifle_Grade1BM.cs"
ac2116c440a88b441990deaeb6e59e4b,4583795,"Google2u.Bazooka_RLT8",735ea3f81be02397d5d4ffb98a9271eb,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Bazooka_RLT8.cs"
ac2116c440a88b441990deaeb6e59e4b,20263891,"Google2u.Shields",9678a585548db7106c18d5b73d45ff01,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Shields.cs"
ac2116c440a88b441990deaeb6e59e4b,50395343,"Google2u.GrenadeLauncher_XM25BM",78dbb497fcdef6307d84e5c87a8a57ce,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/GrenadeLauncher_XM25BM.cs"
ac2116c440a88b441990deaeb6e59e4b,131412949,"Google2u.Shotgun_DP12Elite",6df8c4ea198c19f4d29e194072a55a17,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Shotgun_DP12Elite.cs"
ac2116c440a88b441990deaeb6e59e4b,279002967,"Google2u.SniperRifle_3EyesElite",4c756e020cf354d3fdb4edd61809b8d9,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/SniperRifle_3EyesElite.cs"
ac2116c440a88b441990deaeb6e59e4b,302432543,"Google2u.PulseRifle_Grade4",29d60e225bd86dca576ff3c8ba126891,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/PulseRifle_Grade4.cs"
ac2116c440a88b441990deaeb6e59e4b,308197891,"Google2u.SMG_ST9BM",777c0cbf52585b26e24870482c327802,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/SMG_ST9BM.cs"
ac2116c440a88b441990deaeb6e59e4b,366871576,"Google2u.GrenadeLauncher_GLT9BM",6789a2c3ecf4f2bdd96d3e7fed64fdbb,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/GrenadeLauncher_GLT9BM.cs"
ac2116c440a88b441990deaeb6e59e4b,371799618,"Google2u.Minigun_Looper",3bae645f4cdfc8f7fc8877999d96bcbb,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Minigun_Looper.cs"
ac2116c440a88b441990deaeb6e59e4b,439009575,"Google2u.LMG_T9BM",14e1cc40e9ba605b918cb02f5cbd8be7,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/LMG_T9BM.cs"
ac2116c440a88b441990deaeb6e59e4b,522002711,"Google2u.PulseRifle_Grade2",cfcc37654d208c7038f927e10d8dbbcf,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/PulseRifle_Grade2.cs"
ac2116c440a88b441990deaeb6e59e4b,529056760,"Google2u.SMG_ApolloBM",fe5e29d382670e02a8887c6cce22aeba,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/SMG_ApolloBM.cs"
ac2116c440a88b441990deaeb6e59e4b,538448691,"Google2u.AugmentationTriggers",b49afd5b0ad79ddaefecb3ca59ddece9,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/AugmentationTriggers.cs"
ac2116c440a88b441990deaeb6e59e4b,653182100,"Google2u.AugmentationEffectMultipliers",58a80fd6742c79423cac91d9bd2b6cd8,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/AugmentationEffectMultipliers.cs"
ac2116c440a88b441990deaeb6e59e4b,714943223,"Google2u.PiggyBank",0cb4c9f5543134083f0ec90f32c0ff5b,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/PiggyBank.cs"
ac2116c440a88b441990deaeb6e59e4b,741272045,"Google2u.AugmentationEffects",8460338b7c1b4dd54c6d67bc4073ebd2,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/AugmentationEffects.cs"
ac2116c440a88b441990deaeb6e59e4b,789556036,"Google2u.DBUpgradeSlotsSurge",7e4a6eacc78a9331c0032272ef5e749f,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/DBUpgradeSlotsSurge.cs"
ac2116c440a88b441990deaeb6e59e4b,808132109,"Google2u.PulseRifle_Grade6BM",0476b16632e5962e8f74b37281111500,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/PulseRifle_Grade6BM.cs"
ac2116c440a88b441990deaeb6e59e4b,846666391,"Google2u.DBUpgradeSlotsBackbone",ccd5bcda6817c703679e163c7e2d1d63,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/DBUpgradeSlotsBackbone.cs"
ac2116c440a88b441990deaeb6e59e4b,857638022,"Google2u.DBUpgradeSlotsChemical",97ad4e9c5639e3fb35c700ecf00a5dff,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/DBUpgradeSlotsChemical.cs"
ac2116c440a88b441990deaeb6e59e4b,895715404,"Google2u.DBUpgradeSlotsSpecter",44de9dabf05f5a574c2d26b9d827a82a,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/DBUpgradeSlotsSpecter.cs"
ac2116c440a88b441990deaeb6e59e4b,903932692,"Google2u.DBUpgradeSlotsVTOL",c0c22294e28f3429249910a55fe9a779,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/DBUpgradeSlotsVTOL.cs"
ac2116c440a88b441990deaeb6e59e4b,953506460,"Google2u.CommanderObjectives",22368c758c89f5f2cc4625204dc2382c,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/CommanderObjectives.cs"
ac2116c440a88b441990deaeb6e59e4b,957449039,"Google2u.WeaponAugValues",b5b761a28e15a617eeb70f6f6f8d0134,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/WeaponAugValues.cs"
ac2116c440a88b441990deaeb6e59e4b,996228984,"Google2u.SniperRifle_3Eyes",48b319afc74773713c436408806ed7a7,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/SniperRifle_3Eyes.cs"
ac2116c440a88b441990deaeb6e59e4b,1048833694,"Google2u.SuperchargedUnitEffects",c11e09bcf9908a1b82a6286832d040b9,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/SuperchargedUnitEffects.cs"
ac2116c440a88b441990deaeb6e59e4b,1078075106,"Google2u.Shotgun_SGT9BM",7d2b8b7b2fd1826b3abe813afd80ccfa,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Shotgun_SGT9BM.cs"
ac2116c440a88b441990deaeb6e59e4b,1121130539,"Google2u.SMG_ST8BM",90e6e825d0c09357b15eb8867da0f483,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/SMG_ST8BM.cs"
ac2116c440a88b441990deaeb6e59e4b,1153446505,"Google2u.SniperRifle_SRT8BM",797d9c7a82ef40d0caa4db7b53b7e38b,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/SniperRifle_SRT8BM.cs"
ac2116c440a88b441990deaeb6e59e4b,1154208268,"Google2u.InvasionConstants",7639834f97122fc3e4d3512ff8500371,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/InvasionConstants.cs"
ac2116c440a88b441990deaeb6e59e4b,1259107337,"Google2u.PulseRifle_Grade5BM",92d3eb06f28f09e0e3359df5139bb7ab,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/PulseRifle_Grade5BM.cs"
ac2116c440a88b441990deaeb6e59e4b,1320974108,"Google2u.Bazooka_JuggernautBM",95ff5240cd5e8dcb70994d16f3b792a0,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Bazooka_JuggernautBM.cs"
ac2116c440a88b441990deaeb6e59e4b,1355055175,"Google2u.AugmentationEffectValues",eff1675a169199d0d40f70c54e18abab,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/AugmentationEffectValues.cs"
ac2116c440a88b441990deaeb6e59e4b,1399211213,"Google2u.Grenade_GT8",ddef59fd51b40a3891eee5be12e86da3,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Grenade_GT8.cs"
ac2116c440a88b441990deaeb6e59e4b,1423523246,"Google2u.DBUpgradeSlotsOrb",1e57558541201ecd852282f824990235,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/DBUpgradeSlotsOrb.cs"
ac2116c440a88b441990deaeb6e59e4b,1441556043,"Google2u.Bazooka_RLT8BM",3bce55c709ba4dad09a9556389736169,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/Bazooka_RLT8BM.cs"
ac2116c440a88b441990deaeb6e59e4b,1458123170,"Google2u.GrenadeLauncher_GLT8BM",d28bd4aa005c75e21cc198cb0f4b1131,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/GrenadeLauncher_GLT8BM.cs"
ac2116c440a88b441990deaeb6e59e4b,1478387844,"Google2u.BoosterLevels",e2baead004e9fd9a9d24a3b3f70f32b0,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/BoosterLevels.cs"
ac2116c440a88b441990deaeb6e59e4b,1797072364,"Google2u.LMG_T9",82d83a4247416992a0dda45ad3353bbd,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/LMG_T9.cs"
ac2116c440a88b441990deaeb6e59e4b,1804608571,"Google2u.EliteFinisherPacks",049bf0c3443b978b03a24e4361d5766c,11500000,1,"Assets/Scripts/ResourceCompatibility.FirstPass/Google2u/EliteFinisherPacks.cs"
